Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference_SDF,POSIT,Chemgauss4,RMSD
ADA-UCB-6c2cb422-1_Mpro-P2028_0B_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-9.152148,2.7219658922411494
ADA-UCB-6c2cb422-1_Mpro-P2185_0B_9,ADA-UCB-6c2cb422-1,Mpro-P2185,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_9.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.85,-9.470764,2.748057673550887
ADA-UCB-6c2cb422-1_Mpro-P0764_0A_1,ADA-UCB-6c2cb422-1,Mpro-P0764,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_1.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,17.041128,3.0450088306110543
ADA-UCB-6c2cb422-1_Mpro-P0098_0A_3,ADA-UCB-6c2cb422-1,Mpro-P0098,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0098_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_3.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.85,18.198183,2.8140163275089867
ADA-UCB-6c2cb422-1_Mpro-P2205_0A_7,ADA-UCB-6c2cb422-1,Mpro-P2205,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_7.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23000000417232513,-7.522447,2.982351476720768
ADA-UCB-6c2cb422-1_Mpro-P0764_0B_1,ADA-UCB-6c2cb422-1,Mpro-P0764,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_1.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-7.154842,3.0221607554300465
ADA-UCB-6c2cb422-1_Mpro-P2005_0A_-1,ADA-UCB-6c2cb422-1,Mpro-P2005,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2005_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.91,-8.481549,2.722149069046822
ADA-UCB-6c2cb422-1_Mpro-P2218_0A_8,ADA-UCB-6c2cb422-1,Mpro-P2218,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2218_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_8.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.89,-9.934638,2.7404358763811048
ADA-UCB-6c2cb422-1_Mpro-P2028_1A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,1A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,16.064796,2.7180261019284693
ADA-UCB-6c2cb422-1_Mpro-P2028_0A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,16.064796,2.7180261019284693
ADA-UCB-6c2cb422-1_Mpro-P2141_0A_5,ADA-UCB-6c2cb422-1,Mpro-P2141,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_5.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.18000000715255737,-5.408215,7.251836827896964
ADA-UCB-6c2cb422-1_Mpro-P2176_0A_4,ADA-UCB-6c2cb422-1,Mpro-P2176,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2176_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_4.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.18000000715255737,-6.695166,7.0773189387533755
ADA-UCB-6c2cb422-1_Mpro-P2210_0A_6,ADA-UCB-6c2cb422-1,Mpro-P2210,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_6.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,16.179596,2.7235243327615213
ADA-UCB-6c2cb422-1_Mpro-P2210_0B_6,ADA-UCB-6c2cb422-1,Mpro-P2210,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_6.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-8.810789,2.7240898272767753
ADA-UCB-6c2cb422-1_Mpro-P0394_0A_2,ADA-UCB-6c2cb422-1,Mpro-P0394,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_2.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.18000000715255737,-6.726860,7.283266967325012
ADA-UCB-6c2cb422-1_Mpro-P2028_1B_0,ADA-UCB-6c2cb422-1,Mpro-P2028,1B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-9.152148,2.7219658922411494
ADA-UCB-6c2cb422-1_Mpro-P2185_0A_9,ADA-UCB-6c2cb422-1,Mpro-P2185,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_9.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.85,16.324339,2.744818597930071
ALP-POS-133e7cd9-2_Mpro-P3074_0A_-1,ALP-POS-133e7cd9-2,Mpro-P3074,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,26.377943,5.920869805942655
ALP-POS-133e7cd9-2_Mpro-P2295_0A_8,ALP-POS-133e7cd9-2,Mpro-P2295,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_8.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.009999999776482582,2.538715,8.289337235609915
ALP-POS-133e7cd9-2_Mpro-P1986_0A_7,ALP-POS-133e7cd9-2,Mpro-P1986,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_7.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,28.583344,6.378989263205924
ALP-POS-133e7cd9-2_Mpro-P1788_0A_6,ALP-POS-133e7cd9-2,Mpro-P1788,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_6.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,28.051767,6.337103654051845
ALP-POS-133e7cd9-2_Mpro-P2263_0A_0,ALP-POS-133e7cd9-2,Mpro-P2263,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2263_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_0.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,-3.162740,5.92313362482968
ALP-POS-133e7cd9-2_Mpro-P2295_0B_8,ALP-POS-133e7cd9-2,Mpro-P2295,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_8.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-6.236415,5.882919175830526
ALP-POS-133e7cd9-2_Mpro-P3050_0B_2,ALP-POS-133e7cd9-2,Mpro-P3050,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3050_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_2.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-3.490017,5.901178590665251
ALP-POS-133e7cd9-2_Mpro-P1986_0B_7,ALP-POS-133e7cd9-2,Mpro-P1986,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_7.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-2.003752,5.944369269761656
ALP-POS-133e7cd9-2_Mpro-P2215_0A_1,ALP-POS-133e7cd9-2,Mpro-P2215,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_1.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.23000000417232513,-2.728797,6.391642238022404
ALP-POS-133e7cd9-2_Mpro-P3054_0A_3,ALP-POS-133e7cd9-2,Mpro-P3054,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,26.488560,6.0109042298500786
ALP-POS-133e7cd9-2_Mpro-P2070_0A_5,ALP-POS-133e7cd9-2,Mpro-P2070,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2070_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_5.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,340282346638528859811704183484516925440.000000,6.185281341920597
ALP-POS-133e7cd9-2_Mpro-P3050_0A_2,ALP-POS-133e7cd9-2,Mpro-P3050,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3050_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_2.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,26.846600,5.905304864364243
ALP-POS-133e7cd9-2_Mpro-P3054_0B_3,ALP-POS-133e7cd9-2,Mpro-P3054,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,0.690032,6.167990431190333
ALP-POS-133e7cd9-2_Mpro-P2017_0B_9,ALP-POS-133e7cd9-2,Mpro-P2017,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_9.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,340282346638528859811704183484516925440.000000,6.163890432312456
ALP-POS-133e7cd9-2_Mpro-P2070_0B_5,ALP-POS-133e7cd9-2,Mpro-P2070,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2070_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_5.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-1.560330,6.321850813412327
ALP-POS-133e7cd9-2_Mpro-P2017_0A_9,ALP-POS-133e7cd9-2,Mpro-P2017,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_9.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,27.796041,6.38647149206948
ALP-POS-133e7cd9-2_Mpro-P2649_0B_4,ALP-POS-133e7cd9-2,Mpro-P2649,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2649_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_4.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.18000000715255737,-8.644233,5.97243149060115
ALP-POS-133e7cd9-2_Mpro-P2649_0A_4,ALP-POS-133e7cd9-2,Mpro-P2649,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2649_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_4.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.009999999776482582,0.703668,8.380877737283104
ALP-POS-133e7cd9-2_Mpro-P1788_0B_6,ALP-POS-133e7cd9-2,Mpro-P1788,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_6.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-0.872699,6.199106005339699
ALP-POS-133e7cd9-2_Mpro-P3074_0B_-1,ALP-POS-133e7cd9-2,Mpro-P3074,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,-3.213153,5.995407966806429
ALP-POS-1cbc2fae-1_Mpro-P0845_0A_7,ALP-POS-1cbc2fae-1,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_7.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,18.644320,4.916900064996792
ALP-POS-1cbc2fae-1_Mpro-P2601_0A_6,ALP-POS-1cbc2fae-1,Mpro-P2601,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_6.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,21.429966,3.5968603015635177
ALP-POS-1cbc2fae-1_Mpro-P2358_0A_1,ALP-POS-1cbc2fae-1,Mpro-P2358,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2358_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_1.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,-6.934665,3.616281228725767
ALP-POS-1cbc2fae-1_Mpro-P2381_0A_0,ALP-POS-1cbc2fae-1,Mpro-P2381,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2381_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_0.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.9500000000000001,-8.153691,3.5571001912745093
ALP-POS-1cbc2fae-1_Mpro-P0154_0A_9,ALP-POS-1cbc2fae-1,Mpro-P0154,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_9.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,17.583336,5.423775633817493
ALP-POS-1cbc2fae-1_Mpro-P2099_0A_5,ALP-POS-1cbc2fae-1,Mpro-P2099,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_5.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,-8.983927,3.579464212112083
ALP-POS-1cbc2fae-1_Mpro-P2036_0A_-1,ALP-POS-1cbc2fae-1,Mpro-P2036,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,21.711878,3.5842741306696935
ALP-POS-1cbc2fae-1_Mpro-P2605_0A_3,ALP-POS-1cbc2fae-1,Mpro-P2605,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_3.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,21.409477,4.709818239370134
ALP-POS-1cbc2fae-1_Mpro-P2601_0B_6,ALP-POS-1cbc2fae-1,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_6.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,-7.010288,3.6460912009578017
ALP-POS-1cbc2fae-1_Mpro-P2099_0B_5,ALP-POS-1cbc2fae-1,Mpro-P2099,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_5.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,21.402052,3.593123689329269
ALP-POS-1cbc2fae-1_Mpro-P0238_0A_8,ALP-POS-1cbc2fae-1,Mpro-P0238,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_8.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,-3.463055,6.680436137399866
ALP-POS-1cbc2fae-1_Mpro-P2036_0B_-1,ALP-POS-1cbc2fae-1,Mpro-P2036,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,-9.882121,3.5741330894333188
ALP-POS-1cbc2fae-1_Mpro-P2415_0A_4,ALP-POS-1cbc2fae-1,Mpro-P2415,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2415_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_4.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,-7.290806,3.597269334856245
ALP-POS-1cbc2fae-1_Mpro-P2606_0A_2,ALP-POS-1cbc2fae-1,Mpro-P2606,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_2.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.91,-10.117561,3.574901633122019
ALP-POS-1cbc2fae-1_Mpro-P0845_0B_7,ALP-POS-1cbc2fae-1,Mpro-P0845,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_7.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.18000000715255737,-7.709332,4.896359966424585
ALP-POS-1cbc2fae-1_Mpro-P0154_0B_9,ALP-POS-1cbc2fae-1,Mpro-P0154,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_9.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.18000000715255737,-6.253417,4.814864259123702
ALP-POS-1cbc2fae-1_Mpro-P2606_0B_2,ALP-POS-1cbc2fae-1,Mpro-P2606,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_2.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,22.307661,3.6332709753225503
ALP-POS-1cbc2fae-1_Mpro-P2605_0B_3,ALP-POS-1cbc2fae-1,Mpro-P2605,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_3.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,-8.731321,4.7148931408236505
ALP-POS-1cbc2fae-2_Mpro-P0772_0A_9,ALP-POS-1cbc2fae-2,Mpro-P0772,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0772_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_9.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.23999999463558197,-3.798006,5.592904645679849
ALP-POS-1cbc2fae-2_Mpro-P2601_0B_6,ALP-POS-1cbc2fae-2,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_6.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.89,-9.637673,4.281054836453129
ALP-POS-1cbc2fae-2_Mpro-P2605_0A_3,ALP-POS-1cbc2fae-2,Mpro-P2605,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_3.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,21.489008,4.86432210857627
ALP-POS-1cbc2fae-2_Mpro-P2605_0B_3,ALP-POS-1cbc2fae-2,Mpro-P2605,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_3.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.8200000000000001,-2.054615,5.0272409234714495
ALP-POS-1cbc2fae-2_Mpro-P2381_0A_-1,ALP-POS-1cbc2fae-2,Mpro-P2381,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2381_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.91,-8.825202,4.250802086045905
ALP-POS-1cbc2fae-2_Mpro-P2415_0A_4,ALP-POS-1cbc2fae-2,Mpro-P2415,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2415_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_4.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.89,-7.100560,4.277349355056453
ALP-POS-1cbc2fae-2_Mpro-P2601_0A_6,ALP-POS-1cbc2fae-2,Mpro-P2601,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_6.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,21.417103,4.281603489735066
ALP-POS-1cbc2fae-2_Mpro-P0238_0A_7,ALP-POS-1cbc2fae-2,Mpro-P0238,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_7.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.18000000715255737,-3.066602,5.454946688987619
ALP-POS-1cbc2fae-2_Mpro-P2036_0A_0,ALP-POS-1cbc2fae-2,Mpro-P2036,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_0.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,21.991684,4.259567305561082
ALP-POS-1cbc2fae-2_Mpro-P2606_0B_2,ALP-POS-1cbc2fae-2,Mpro-P2606,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_2.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,22.031021,4.272442890209193
ALP-POS-1cbc2fae-2_Mpro-P2606_0A_2,ALP-POS-1cbc2fae-2,Mpro-P2606,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_2.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,-10.713445,4.265278281505692
ALP-POS-1cbc2fae-2_Mpro-P2358_0A_1,ALP-POS-1cbc2fae-2,Mpro-P2358,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2358_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_1.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.85,-10.454548,4.257469330675502
ALP-POS-1cbc2fae-2_Mpro-P2036_0B_0,ALP-POS-1cbc2fae-2,Mpro-P2036,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_0.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,-10.907197,4.2634830074875945
ALP-POS-1cbc2fae-2_Mpro-P2099_0B_5,ALP-POS-1cbc2fae-2,Mpro-P2099,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_5.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,21.639767,4.294778639283285
ALP-POS-1cbc2fae-2_Mpro-P2099_0A_5,ALP-POS-1cbc2fae-2,Mpro-P2099,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_5.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.9500000000000001,-10.429453,4.268122598186201
ALP-POS-1cbc2fae-2_Mpro-P0642_0A_8,ALP-POS-1cbc2fae-2,Mpro-P0642,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0642_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_8.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.18000000715255737,-4.578899,6.167615638037468
ALP-POS-4483ae88-4_Mpro-P0114_0A_9,ALP-POS-4483ae88-4,Mpro-P0114,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0114_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_9.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.75,-7.533060,5.393191998156831
ALP-POS-4483ae88-4_Mpro-P2606_0A_4,ALP-POS-4483ae88-4,Mpro-P2606,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_4.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.91,-9.653865,5.223841544677479
ALP-POS-4483ae88-4_Mpro-P2036_0A_0,ALP-POS-4483ae88-4,Mpro-P2036,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_0.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.97,20.547915,5.225525873724638
ALP-POS-4483ae88-4_Mpro-P2605_0A_5,ALP-POS-4483ae88-4,Mpro-P2605,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_5.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.91,20.571028,5.703981358422265
ALP-POS-4483ae88-4_Mpro-P2099_0B_2,ALP-POS-4483ae88-4,Mpro-P2099,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_2.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.89,20.483082,5.315041758519438
ALP-POS-4483ae88-4_Mpro-P2606_0B_4,ALP-POS-4483ae88-4,Mpro-P2606,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_4.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.89,20.683260,5.276357511617069
ALP-POS-4483ae88-4_Mpro-P2601_0B_6,ALP-POS-4483ae88-4,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_6.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.89,-6.863004,5.288865337847269
