Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference_SDF,POSIT,Chemgauss4,RMSD
ADA-UCB-6c2cb422-1_Mpro-P0764_0A_1,ADA-UCB-6c2cb422-1,Mpro-P0764,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_1_1.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,17.041128,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2028_0B_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-9.152148,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2185_0B_9,ADA-UCB-6c2cb422-1,Mpro-P2185,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_9.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.85,-9.470764,-1.0
ADA-UCB-6c2cb422-1_Mpro-P0394_0A_2,ADA-UCB-6c2cb422-1,Mpro-P0394,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_2_2.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-7.758053,4.204701910050059
ADA-UCB-6c2cb422-1_Mpro-P2205_0A_7,ADA-UCB-6c2cb422-1,Mpro-P2205,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_7_7.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.41999998688697815,-4.411364,2.296364051669354
ADA-UCB-6c2cb422-1_Mpro-P2205_0A_7,ADA-UCB-6c2cb422-1,Mpro-P2205,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_7.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23000000417232513,-7.522447,-1.0
ADA-UCB-6c2cb422-1_Mpro-P0764_0B_1,ADA-UCB-6c2cb422-1,Mpro-P0764,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_1.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-7.154842,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2210_0A_6,ADA-UCB-6c2cb422-1,Mpro-P2210,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_6_6.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,16.179596,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2005_0A_-1,ADA-UCB-6c2cb422-1,Mpro-P2005,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2005_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.91,-8.481549,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2185_0B_9,ADA-UCB-6c2cb422-1,Mpro-P2185,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_9_9.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.41999998688697815,-7.956114,1.897034686292213
ADA-UCB-6c2cb422-1_Mpro-P2141_0A_5,ADA-UCB-6c2cb422-1,Mpro-P2141,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_5_5.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.18000000715255737,-5.408215,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2185_0A_9,ADA-UCB-6c2cb422-1,Mpro-P2185,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_9_9.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.85,16.324339,-1.0
ADA-UCB-6c2cb422-1_Mpro-P0764_0B_1,ADA-UCB-6c2cb422-1,Mpro-P0764,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_1_1.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-7.880048,3.1293636785059595
ADA-UCB-6c2cb422-1_Mpro-P2028_1A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,1A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,16.064796,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2028_0A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,16.064796,-1.0
ADA-UCB-6c2cb422-1_Mpro-P0098_0A_3,ADA-UCB-6c2cb422-1,Mpro-P0098,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0098_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_3_3.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.85,18.198183,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2028_1A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,1A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,13.435084,7.834881784775132
ADA-UCB-6c2cb422-1_Mpro-P2176_0A_4,ADA-UCB-6c2cb422-1,Mpro-P2176,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2176_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_4_4.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-7.893992,2.808600586268518
ADA-UCB-6c2cb422-1_Mpro-P2176_0A_4,ADA-UCB-6c2cb422-1,Mpro-P2176,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2176_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_4.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.18000000715255737,-6.695166,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2028_1B_0,ADA-UCB-6c2cb422-1,Mpro-P2028,1B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_0_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-9.152148,-1.0
ADA-UCB-6c2cb422-1_Mpro-P0394_0A_2,ADA-UCB-6c2cb422-1,Mpro-P0394,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_2.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.18000000715255737,-6.726860,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2028_0A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,13.435084,7.834881784775132
ADA-UCB-6c2cb422-1_Mpro-P2218_0A_8,ADA-UCB-6c2cb422-1,Mpro-P2218,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2218_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_8_8.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.89,-9.934638,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2210_0B_6,ADA-UCB-6c2cb422-1,Mpro-P2210,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_6_6.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.72,-8.810789,-1.0
ADA-UCB-6c2cb422-1_Mpro-P2028_0B_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_0_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-8.945786,7.874266643940498
ALP-POS-133e7cd9-2_Mpro-P3074_0A_-1,ALP-POS-133e7cd9-2,Mpro-P3074,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,26.377943,-1.0
ALP-POS-133e7cd9-2_Mpro-P2295_0A_8,ALP-POS-133e7cd9-2,Mpro-P2295,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_8.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.009999999776482582,2.538715,-1.0
ALP-POS-133e7cd9-2_Mpro-P2649_0A_4,ALP-POS-133e7cd9-2,Mpro-P2649,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2649_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_4_4.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.009999999776482582,0.703668,-1.0
ALP-POS-133e7cd9-2_Mpro-P1986_0A_7,ALP-POS-133e7cd9-2,Mpro-P1986,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_7.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,28.583344,-1.0
ALP-POS-133e7cd9-2_Mpro-P3050_0A_2,ALP-POS-133e7cd9-2,Mpro-P3050,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3050_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_2_2.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,26.846600,-1.0
ALP-POS-133e7cd9-2_Mpro-P2017_0B_9,ALP-POS-133e7cd9-2,Mpro-P2017,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_9_9.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-8.110437,1.0173730938897279
ALP-POS-133e7cd9-2_Mpro-P2215_0A_1,ALP-POS-133e7cd9-2,Mpro-P2215,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_1_1.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.23000000417232513,-2.728797,-1.0
ALP-POS-133e7cd9-2_Mpro-P1788_0A_6,ALP-POS-133e7cd9-2,Mpro-P1788,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_6.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,28.051767,-1.0
ALP-POS-133e7cd9-2_Mpro-P2070_0B_5,ALP-POS-133e7cd9-2,Mpro-P2070,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2070_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_5_5.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-1.560330,-1.0
ALP-POS-133e7cd9-2_Mpro-P2295_0A_8,ALP-POS-133e7cd9-2,Mpro-P2295,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_8_8.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,29.860615,0.6970705407226886
ALP-POS-133e7cd9-2_Mpro-P1986_0A_7,ALP-POS-133e7cd9-2,Mpro-P1986,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_7_7.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,28.832056,1.052200196171252
ALP-POS-133e7cd9-2_Mpro-P3050_0B_2,ALP-POS-133e7cd9-2,Mpro-P3050,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3050_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_2.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-3.490017,-1.0
ALP-POS-133e7cd9-2_Mpro-P3050_0B_2,ALP-POS-133e7cd9-2,Mpro-P3050,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3050_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_2_2.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-6.729051,1.2818007843273778
ALP-POS-133e7cd9-2_Mpro-P1788_0A_6,ALP-POS-133e7cd9-2,Mpro-P1788,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_6_6.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,28.434580,1.2312889587337734
ALP-POS-133e7cd9-2_Mpro-P2649_0B_4,ALP-POS-133e7cd9-2,Mpro-P2649,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2649_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_4_4.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.18000000715255737,-8.644233,-1.0
ALP-POS-133e7cd9-2_Mpro-P3054_0A_3,ALP-POS-133e7cd9-2,Mpro-P3054,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,26.488560,-1.0
ALP-POS-133e7cd9-2_Mpro-P2070_0A_5,ALP-POS-133e7cd9-2,Mpro-P2070,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2070_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_5.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,340282346638528859811704183484516925440.000000,-1.0
ALP-POS-133e7cd9-2_Mpro-P3054_0B_3,ALP-POS-133e7cd9-2,Mpro-P3054,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,0.690032,-1.0
ALP-POS-133e7cd9-2_Mpro-P3054_0B_3,ALP-POS-133e7cd9-2,Mpro-P3054,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_3_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-9.582295,0.5657304160543983
ALP-POS-133e7cd9-2_Mpro-P2017_0B_9,ALP-POS-133e7cd9-2,Mpro-P2017,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_9.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,340282346638528859811704183484516925440.000000,-1.0
ALP-POS-133e7cd9-2_Mpro-P2070_0A_5,ALP-POS-133e7cd9-2,Mpro-P2070,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2070_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_5_5.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.5,28.883152,0.71330986574262
ALP-POS-133e7cd9-2_Mpro-P1986_0B_7,ALP-POS-133e7cd9-2,Mpro-P1986,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_7_7.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-2.003752,-1.0
ALP-POS-133e7cd9-2_Mpro-P2263_0A_0,ALP-POS-133e7cd9-2,Mpro-P2263,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2263_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_0_0.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,-3.162740,-1.0
ALP-POS-133e7cd9-2_Mpro-P1788_0B_6,ALP-POS-133e7cd9-2,Mpro-P1788,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_6_6.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-0.872699,-1.0
ALP-POS-133e7cd9-2_Mpro-P3054_0A_3,ALP-POS-133e7cd9-2,Mpro-P3054,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_3_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,27.309956,0.6241813269858055
ALP-POS-133e7cd9-2_Mpro-P2017_0A_9,ALP-POS-133e7cd9-2,Mpro-P2017,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_9_9.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,27.796041,-1.0
ALP-POS-133e7cd9-2_Mpro-P3074_0B_-1,ALP-POS-133e7cd9-2,Mpro-P3074,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.41999998688697815,-3.213153,-1.0
ALP-POS-133e7cd9-2_Mpro-P2295_0B_8,ALP-POS-133e7cd9-2,Mpro-P2295,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_8_8.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.33000001311302185,-6.236415,-1.0
ALP-POS-1cbc2fae-1_Mpro-P0845_0A_7,ALP-POS-1cbc2fae-1,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_7.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,18.644320,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2601_0A_6,ALP-POS-1cbc2fae-1,Mpro-P2601,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_6.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,21.429966,-1.0
ALP-POS-1cbc2fae-1_Mpro-P0845_0B_7,ALP-POS-1cbc2fae-1,Mpro-P0845,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_7_7.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.18000000715255737,-7.709332,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2358_0A_1,ALP-POS-1cbc2fae-1,Mpro-P2358,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2358_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_1.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,-6.934665,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2381_0A_0,ALP-POS-1cbc2fae-1,Mpro-P2381,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2381_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_0.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.9500000000000001,-8.153691,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2415_0A_4,ALP-POS-1cbc2fae-1,Mpro-P2415,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2415_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_4_4.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,-7.569326,0.5861726043590292
ALP-POS-1cbc2fae-1_Mpro-P0154_0A_9,ALP-POS-1cbc2fae-1,Mpro-P0154,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_9.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,17.583336,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2601_0B_6,ALP-POS-1cbc2fae-1,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_6_6.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,-7.010288,-1.0
ALP-POS-1cbc2fae-1_Mpro-P0845_0A_7,ALP-POS-1cbc2fae-1,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_7_7.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.009999999776482582,-1.833513,9.280940947720861
ALP-POS-1cbc2fae-1_Mpro-P2381_0A_0,ALP-POS-1cbc2fae-1,Mpro-P2381,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2381_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_0_0.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.72,-6.130612,0.6467659415748268
ALP-POS-1cbc2fae-1_Mpro-P2099_0A_5,ALP-POS-1cbc2fae-1,Mpro-P2099,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_5.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,-8.983927,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2036_0A_-1,ALP-POS-1cbc2fae-1,Mpro-P2036,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,21.711878,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2099_0A_5,ALP-POS-1cbc2fae-1,Mpro-P2099,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_5_5.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.33000001311302185,-6.215468,1.763587364273734
ALP-POS-1cbc2fae-1_Mpro-P0154_0B_9,ALP-POS-1cbc2fae-1,Mpro-P0154,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_9_9.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.18000000715255737,-6.253417,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2605_0B_3,ALP-POS-1cbc2fae-1,Mpro-P2605,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_3_3.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,-8.731321,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2605_0A_3,ALP-POS-1cbc2fae-1,Mpro-P2605,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_3.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.85,21.409477,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2099_0B_5,ALP-POS-1cbc2fae-1,Mpro-P2099,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_5_5.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,21.402052,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2601_0A_6,ALP-POS-1cbc2fae-1,Mpro-P2601,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_6_6.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,21.199715,0.4962483323017006
ALP-POS-1cbc2fae-1_Mpro-P2358_0A_1,ALP-POS-1cbc2fae-1,Mpro-P2358,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2358_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_1_1.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.72,-7.705382,0.6997783130563061
ALP-POS-1cbc2fae-1_Mpro-P2036_0B_-1,ALP-POS-1cbc2fae-1,Mpro-P2036,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,-9.882121,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2415_0A_4,ALP-POS-1cbc2fae-1,Mpro-P2415,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2415_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_4.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.89,-7.290806,-1.0
ALP-POS-1cbc2fae-1_Mpro-P2606_0A_2,ALP-POS-1cbc2fae-1,Mpro-P2606,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_2.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.91,-10.117561,-1.0
ALP-POS-1cbc2fae-1_Mpro-P0154_0A_9,ALP-POS-1cbc2fae-1,Mpro-P0154,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_9_9.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.009999999776482582,-1.166688,8.644299217099741
ALP-POS-1cbc2fae-1_Mpro-P2606_0A_2,ALP-POS-1cbc2fae-1,Mpro-P2606,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_2_2.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,-9.318913,0.5060429591157893
ALP-POS-1cbc2fae-1_Mpro-P0238_0A_8,ALP-POS-1cbc2fae-1,Mpro-P0238,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_8_8.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,-3.463055,-1.0
