Complex_ID,Compound_ID,Crystal_ID,Chain_ID,MCSS_Rank,SDF_Filename,Reference_SDF,POSIT,Chemgauss4,RMSD
ADA-UCB-6c2cb422-1_Mpro-P2028_0B_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-8.945786,7.874266643940498
ADA-UCB-6c2cb422-1_Mpro-P2185_0B_9,ADA-UCB-6c2cb422-1,Mpro-P2185,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_9.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.41999998688697815,-7.956114,1.897034686292213
ADA-UCB-6c2cb422-1_Mpro-P0764_0A_1,ADA-UCB-6c2cb422-1,Mpro-P0764,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_1.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.009999999776482582,-7.237899,6.03177260100247
ADA-UCB-6c2cb422-1_Mpro-P0098_0A_3,ADA-UCB-6c2cb422-1,Mpro-P0098,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0098_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_3.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,14.112604,2.3935475161697384
ADA-UCB-6c2cb422-1_Mpro-P2205_0A_7,ADA-UCB-6c2cb422-1,Mpro-P2205,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2205_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_7.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.41999998688697815,-4.411364,2.296364051669354
ADA-UCB-6c2cb422-1_Mpro-P0764_0B_1,ADA-UCB-6c2cb422-1,Mpro-P0764,0B,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0764_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_1.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-7.880048,3.1293636785059595
ADA-UCB-6c2cb422-1_Mpro-P2005_0A_-1,ADA-UCB-6c2cb422-1,Mpro-P2005,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2005_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.41999998688697815,-7.308602,1.1420377439435467
ADA-UCB-6c2cb422-1_Mpro-P2218_0A_8,ADA-UCB-6c2cb422-1,Mpro-P2218,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2218_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_8.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.41999998688697815,-8.159659,1.727878248212001
ADA-UCB-6c2cb422-1_Mpro-P2028_1A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,1A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,13.435084,7.834881784775132
ADA-UCB-6c2cb422-1_Mpro-P2028_0A_0,ADA-UCB-6c2cb422-1,Mpro-P2028,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,13.435084,7.834881784775132
ADA-UCB-6c2cb422-1_Mpro-P2141_0A_5,ADA-UCB-6c2cb422-1,Mpro-P2141,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2141_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_5.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-8.671378,2.844113555719236
ADA-UCB-6c2cb422-1_Mpro-P2176_0A_4,ADA-UCB-6c2cb422-1,Mpro-P2176,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2176_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_4.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-7.893992,2.808600586268518
ADA-UCB-6c2cb422-1_Mpro-P2210_0A_6,ADA-UCB-6c2cb422-1,Mpro-P2210,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_6.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.18000000715255737,14.024727,2.252564601688931
ADA-UCB-6c2cb422-1_Mpro-P2210_0B_6,ADA-UCB-6c2cb422-1,Mpro-P2210,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2210_0B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_6.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.33000001311302185,-7.363486,1.6903967790729828
ADA-UCB-6c2cb422-1_Mpro-P0394_0A_2,ADA-UCB-6c2cb422-1,Mpro-P0394,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0394_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_2.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-7.758053,4.204701910050059
ADA-UCB-6c2cb422-1_Mpro-P2028_1B_0,ADA-UCB-6c2cb422-1,Mpro-P2028,1B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2028_1B_seqres_chainB_ADA-UCB-6c2cb422-1_ligand_0.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,-8.945786,7.874266643940498
ADA-UCB-6c2cb422-1_Mpro-P2185_0A_9,ADA-UCB-6c2cb422-1,Mpro-P2185,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2185_0A_seqres_chainA_ADA-UCB-6c2cb422-1_ligand_9.sdf,Mpro-P2005_0A/Mpro-P2005_0A.sdf,0.23999999463558197,13.607853,2.3133306521138906
ALP-POS-133e7cd9-2_Mpro-P3074_0A_-1,ALP-POS-133e7cd9-2,Mpro-P3074,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.79,28.003569,0.46590229422996615
ALP-POS-133e7cd9-2_Mpro-P2295_0A_8,ALP-POS-133e7cd9-2,Mpro-P2295,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_8.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,29.860615,0.6970705407226886
ALP-POS-133e7cd9-2_Mpro-P1986_0A_7,ALP-POS-133e7cd9-2,Mpro-P1986,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_7.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,28.832056,1.052200196171252
ALP-POS-133e7cd9-2_Mpro-P1788_0A_6,ALP-POS-133e7cd9-2,Mpro-P1788,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_6.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,28.434580,1.2312889587337734
ALP-POS-133e7cd9-2_Mpro-P2263_0A_0,ALP-POS-133e7cd9-2,Mpro-P2263,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2263_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_0.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.79,-9.325752,0.5999335194195847
ALP-POS-133e7cd9-2_Mpro-P2295_0B_8,ALP-POS-133e7cd9-2,Mpro-P2295,0B,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2295_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_8.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-8.116975,0.6874963220049768
ALP-POS-133e7cd9-2_Mpro-P3050_0B_2,ALP-POS-133e7cd9-2,Mpro-P3050,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3050_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_2.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-6.729051,1.2818007843273778
ALP-POS-133e7cd9-2_Mpro-P1986_0B_7,ALP-POS-133e7cd9-2,Mpro-P1986,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1986_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_7.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-6.082045,1.5297899327396869
ALP-POS-133e7cd9-2_Mpro-P2215_0A_1,ALP-POS-133e7cd9-2,Mpro-P2215,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2215_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_1.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.5,-7.499038,1.326609379927625
ALP-POS-133e7cd9-2_Mpro-P3054_0A_3,ALP-POS-133e7cd9-2,Mpro-P3054,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,27.309956,0.6241813269858055
ALP-POS-133e7cd9-2_Mpro-P2070_0A_5,ALP-POS-133e7cd9-2,Mpro-P2070,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2070_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_5.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.5,28.883152,0.71330986574262
ALP-POS-133e7cd9-2_Mpro-P3050_0A_2,ALP-POS-133e7cd9-2,Mpro-P3050,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3050_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_2.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,28.891895,1.34749571089997
ALP-POS-133e7cd9-2_Mpro-P3054_0B_3,ALP-POS-133e7cd9-2,Mpro-P3054,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3054_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_3.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-9.582295,0.5657304160543983
ALP-POS-133e7cd9-2_Mpro-P2017_0B_9,ALP-POS-133e7cd9-2,Mpro-P2017,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_9.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-8.110437,1.0173730938897279
ALP-POS-133e7cd9-2_Mpro-P2070_0B_5,ALP-POS-133e7cd9-2,Mpro-P2070,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2070_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_5.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.5,-5.744950,0.8580279623588811
ALP-POS-133e7cd9-2_Mpro-P2017_0A_9,ALP-POS-133e7cd9-2,Mpro-P2017,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2017_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_9.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,28.296534,1.0798206620680166
ALP-POS-133e7cd9-2_Mpro-P2649_0B_4,ALP-POS-133e7cd9-2,Mpro-P2649,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2649_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_4.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-9.376273,1.4982492447603988
ALP-POS-133e7cd9-2_Mpro-P2649_0A_4,ALP-POS-133e7cd9-2,Mpro-P2649,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2649_0A_seqres_chainA_ALP-POS-133e7cd9-2_ligand_4.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,28.311365,0.6303669341183271
ALP-POS-133e7cd9-2_Mpro-P1788_0B_6,ALP-POS-133e7cd9-2,Mpro-P1788,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P1788_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand_6.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.72,-8.609997,0.6153778458240552
ALP-POS-133e7cd9-2_Mpro-P3074_0B_-1,ALP-POS-133e7cd9-2,Mpro-P3074,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P3074_0B_seqres_chainB_ALP-POS-133e7cd9-2_ligand.sdf,Mpro-P3074_0B/Mpro-P3074_0B.sdf,0.79,-9.723570,0.3281667851631347
ALP-POS-1cbc2fae-1_Mpro-P0845_0A_7,ALP-POS-1cbc2fae-1,Mpro-P0845,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_7.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.009999999776482582,-1.833513,9.280940947720861
ALP-POS-1cbc2fae-1_Mpro-P2601_0A_6,ALP-POS-1cbc2fae-1,Mpro-P2601,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_6.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,21.199715,0.4962483323017006
ALP-POS-1cbc2fae-1_Mpro-P2358_0A_1,ALP-POS-1cbc2fae-1,Mpro-P2358,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2358_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_1.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.72,-7.705382,0.6997783130563061
ALP-POS-1cbc2fae-1_Mpro-P2381_0A_0,ALP-POS-1cbc2fae-1,Mpro-P2381,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2381_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_0.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.72,-6.130612,0.6467659415748268
ALP-POS-1cbc2fae-1_Mpro-P0154_0A_9,ALP-POS-1cbc2fae-1,Mpro-P0154,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_9.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.009999999776482582,-1.166688,8.644299217099741
ALP-POS-1cbc2fae-1_Mpro-P2099_0A_5,ALP-POS-1cbc2fae-1,Mpro-P2099,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_5.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.33000001311302185,-6.215468,1.763587364273734
ALP-POS-1cbc2fae-1_Mpro-P2036_0A_-1,ALP-POS-1cbc2fae-1,Mpro-P2036,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,21.250044,0.477431006615918
ALP-POS-1cbc2fae-1_Mpro-P2605_0A_3,ALP-POS-1cbc2fae-1,Mpro-P2605,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_3.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.5,22.067518,3.4204978203808314
ALP-POS-1cbc2fae-1_Mpro-P2601_0B_6,ALP-POS-1cbc2fae-1,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_6.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,-8.783291,0.5187800072765599
ALP-POS-1cbc2fae-1_Mpro-P2099_0B_5,ALP-POS-1cbc2fae-1,Mpro-P2099,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_5.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,18.513153,7.19374262612775
ALP-POS-1cbc2fae-1_Mpro-P0238_0A_8,ALP-POS-1cbc2fae-1,Mpro-P0238,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_8.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,-8.255835,5.084697648910738
ALP-POS-1cbc2fae-1_Mpro-P2036_0B_-1,ALP-POS-1cbc2fae-1,Mpro-P2036,0B,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,-9.467009,0.45113060342998784
ALP-POS-1cbc2fae-1_Mpro-P2415_0A_4,ALP-POS-1cbc2fae-1,Mpro-P2415,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2415_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_4.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,-7.569326,0.5861726043590292
ALP-POS-1cbc2fae-1_Mpro-P2606_0A_2,ALP-POS-1cbc2fae-1,Mpro-P2606,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-1cbc2fae-1_ligand_2.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.79,-9.318913,0.5060429591157893
ALP-POS-1cbc2fae-1_Mpro-P0845_0B_7,ALP-POS-1cbc2fae-1,Mpro-P0845,0B,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0845_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_7.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,-6.664982,5.125457251319796
ALP-POS-1cbc2fae-1_Mpro-P0154_0B_9,ALP-POS-1cbc2fae-1,Mpro-P0154,0B,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0154_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_9.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.23999999463558197,-6.202336,4.415632581173813
ALP-POS-1cbc2fae-1_Mpro-P2606_0B_2,ALP-POS-1cbc2fae-1,Mpro-P2606,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_2.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.72,21.466391,0.9742423263656983
ALP-POS-1cbc2fae-1_Mpro-P2605_0B_3,ALP-POS-1cbc2fae-1,Mpro-P2605,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0B_seqres_chainB_ALP-POS-1cbc2fae-1_ligand_3.sdf,Mpro-P2036_0B/Mpro-P2036_0B.sdf,0.72,-8.345622,0.8121370340761045
ALP-POS-1cbc2fae-2_Mpro-P0772_0A_9,ALP-POS-1cbc2fae-2,Mpro-P0772,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0772_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_9.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.33000001311302185,-6.460196,1.0829040255592413
ALP-POS-1cbc2fae-2_Mpro-P2601_0B_6,ALP-POS-1cbc2fae-2,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_6.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.72,-8.507553,0.6639226120157196
ALP-POS-1cbc2fae-2_Mpro-P2605_0A_3,ALP-POS-1cbc2fae-2,Mpro-P2605,0A,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_3.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.5,22.131180,1.260199454377302
ALP-POS-1cbc2fae-2_Mpro-P2605_0B_3,ALP-POS-1cbc2fae-2,Mpro-P2605,0B,3,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_3.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.5,-9.110984,0.4890099546403175
ALP-POS-1cbc2fae-2_Mpro-P2381_0A_-1,ALP-POS-1cbc2fae-2,Mpro-P2381,0A,-1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2381_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.79,-8.845667,0.303077030721033
ALP-POS-1cbc2fae-2_Mpro-P2415_0A_4,ALP-POS-1cbc2fae-2,Mpro-P2415,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2415_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_4.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.72,-7.594111,0.5511086092740295
ALP-POS-1cbc2fae-2_Mpro-P2601_0A_6,ALP-POS-1cbc2fae-2,Mpro-P2601,0A,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_6.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.72,21.517138,0.5874521493659619
ALP-POS-1cbc2fae-2_Mpro-P0238_0A_7,ALP-POS-1cbc2fae-2,Mpro-P0238,0A,7,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0238_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_7.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.33000001311302185,-6.216159,0.9035247540312086
ALP-POS-1cbc2fae-2_Mpro-P2036_0A_0,ALP-POS-1cbc2fae-2,Mpro-P2036,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_0.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.72,21.336098,0.35541509065087945
ALP-POS-1cbc2fae-2_Mpro-P2606_0B_2,ALP-POS-1cbc2fae-2,Mpro-P2606,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_2.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.79,21.126902,0.46052713428974845
ALP-POS-1cbc2fae-2_Mpro-P2606_0A_2,ALP-POS-1cbc2fae-2,Mpro-P2606,0A,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_2.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.79,-9.426455,0.4789807482223371
ALP-POS-1cbc2fae-2_Mpro-P2358_0A_1,ALP-POS-1cbc2fae-2,Mpro-P2358,0A,1,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2358_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_1.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.5,-7.861827,0.6419165856321873
ALP-POS-1cbc2fae-2_Mpro-P2036_0B_0,ALP-POS-1cbc2fae-2,Mpro-P2036,0B,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_0.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.72,-10.160595,0.5028386855406252
ALP-POS-1cbc2fae-2_Mpro-P2099_0B_5,ALP-POS-1cbc2fae-2,Mpro-P2099,0B,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0B_seqres_chainB_ALP-POS-1cbc2fae-2_ligand_5.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.23999999463558197,17.357609,2.166021514667449
ALP-POS-1cbc2fae-2_Mpro-P2099_0A_5,ALP-POS-1cbc2fae-2,Mpro-P2099,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_5.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.5,-7.942328,0.9748509722928564
ALP-POS-1cbc2fae-2_Mpro-P0642_0A_8,ALP-POS-1cbc2fae-2,Mpro-P0642,0A,8,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0642_0A_seqres_chainA_ALP-POS-1cbc2fae-2_ligand_8.sdf,Mpro-P2381_0A/Mpro-P2381_0A.sdf,0.33000001311302185,-7.597756,0.6630409476054119
ALP-POS-4483ae88-4_Mpro-P0114_0A_9,ALP-POS-4483ae88-4,Mpro-P0114,0A,9,kinoml_OEDockingFeaturizer_MPRO_Mpro-P0114_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_9.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.23000000417232513,-6.462844,3.6819616488294655
ALP-POS-4483ae88-4_Mpro-P2606_0A_4,ALP-POS-4483ae88-4,Mpro-P2606,0A,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_4.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.72,-8.715364,0.4904233676020107
ALP-POS-4483ae88-4_Mpro-P2036_0A_0,ALP-POS-4483ae88-4,Mpro-P2036,0A,0,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2036_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_0.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.72,20.741524,0.6374708434232551
ALP-POS-4483ae88-4_Mpro-P2605_0A_5,ALP-POS-4483ae88-4,Mpro-P2605,0A,5,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2605_0A_seqres_chainA_ALP-POS-4483ae88-4_ligand_5.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.23999999463558197,15.885929,7.337217801199971
ALP-POS-4483ae88-4_Mpro-P2099_0B_2,ALP-POS-4483ae88-4,Mpro-P2099,0B,2,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2099_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_2.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.72,20.265747,0.8013306570231855
ALP-POS-4483ae88-4_Mpro-P2606_0B_4,ALP-POS-4483ae88-4,Mpro-P2606,0B,4,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2606_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_4.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.72,20.723438,0.6966458589917595
ALP-POS-4483ae88-4_Mpro-P2601_0B_6,ALP-POS-4483ae88-4,Mpro-P2601,0B,6,kinoml_OEDockingFeaturizer_MPRO_Mpro-P2601_0B_seqres_chainB_ALP-POS-4483ae88-4_ligand_6.sdf,Mpro-P2415_0A/Mpro-P2415_0A.sdf,0.41999998688697815,-7.763679,0.8437948295944935
