SMILES,Title,pIC50,dpIC50,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_STDERR,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_95%CI_LOW,EXP_BINDING_AFFINITY_IN_KCAL_PER_MOL_95%CI_HIGH
ClCC(=O)N1CCN(S(=O)(=O)c2c(Cl)cc(Br)cc2Cl)CC1,inserted_ID_0,6.43533393574791,0.01449798674442171,-8.787017065412861,0.019796028956585505,-8.82712248613982,-8.747938370313477
ClCC(=O)N1CCN(S(=O)(=O)c2cccc3ccccc23)CC1,inserted_ID_1,5.991399828238082,0.01897676660816905,-8.180854802886179,0.025911502603781958,-8.234358282200667,-8.130712271785539
ClCC(=O)N1CCN(C(=O)c2ccc(Cl)cc2)CC1,inserted_ID_2,4.667561540084395,0.019702947728814868,-6.3732423703385805,0.026903054240947133,-6.428108728094586,-6.3204965111307985
ClCC(=O)N1CCN(C(=O)c2ccc3ccccc3c2)CC1,inserted_ID_3,5.548213564475709,0.019935496967760757,-7.575713670861313,0.027220584636660595,-7.630558647305234,-7.521676308758591
Fc1ccc(C(=O)N2CCN(C(=O)CCl)CC2)cc1,inserted_ID_4,5.752026733638194,0.01531741418473076,-7.854006889747472,0.02091490219203112,-7.895638015140709,-7.811978406372584
Oc1nc2sc(cc2c(=O)n1-c1cccc(Cl)c1)-c1ccccc1,inserted_ID_5,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN1C(=O)N(C(=O)[C@@]1(C)Cc1ccc(Br)cc1)c1cc(Cl)cc(Cl)c1,inserted_ID_6,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Oc1ccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,inserted_ID_7,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(c1cnn2c(ccnc12)-c1ccncc1)c1ccccn1,inserted_ID_8,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1,inserted_ID_9,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,inserted_ID_10,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC[C@H](NC(=O)c1c(O)c(nc2ccccc12)-c1ccccc1)c1ccccc1,inserted_ID_11,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Cc1cccc(n1)-c1[nH]c(Cc2cccc(c2)C(N)=O)nc1-c1ccc2nccnc2c1,inserted_ID_12,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O[C@@H](CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1)c1ccc(F)cc1,inserted_ID_13,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CNC(=O)C1(N2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1,inserted_ID_14,7.296708621881338,0.03514935029488453,-9.963166452894402,0.0479940814203342,-10.059885648530377,-9.86790932284904
CNC(=O)C1(N2C[C@]3(CCN(C4=CN=CC5=CC=CC=C45)C3=O)C3=CC(Cl)=CC=C3C2=O)CC1,inserted_ID_15,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CNC(=O)C1(N2C[C@@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)CC1,inserted_ID_16,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CNC(=O)CN1C[C@@]2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O,inserted_ID_17,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CNC(=O)CN1CC2=C(C=C(Cl)C=C2)[C@]2(CCN(C3=C4C=CC=CC4=CN=C3)C2=O)C1,inserted_ID_18,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CNC(=O)CN1C[C@]2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O,inserted_ID_19,7.364516253185088,0.010037037589107678,-10.055753227625933,0.01370490194638664,-10.0824251788288,-10.027605571043253
CNC(=O)CN1C[C@]2(CCN(C3=CN=CC4=CC=C(Cl)C=C34)C2=O)C2=CC(Cl)=CC=C2C1=O,inserted_ID_20,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CNC(=O)CN1Cc2ccc(Cl)cc2[C@@]2(CCN(c3cncc4ccccc34)C2=O)C1,inserted_ID_21,7.11690664142431,0.011499258808524093,-9.717658902478945,0.015701466994401912,-9.748729810125868,-9.68592394214826
ClCC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(cc1)C#N,DRR-IMP-dff87f5e-9,4.464705879957229,0.022170182635809388,-6.096256565848881,0.03027189810337889,-6.15815934381792,-6.037071751404405
ClCC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(Cl)c1,DRR-IMP-dff87f5e-8,5.732828271596986,0.012926705768469215,-7.827792676892306,0.01765055012237043,-7.864143888729537,-7.793541688240055
ClCC(=O)N1CCN(CC1)S(=O)(=O)c1cccc(Cl)c1,DRR-IMP-dff87f5e-7,4.844663962534939,0.016736697407653267,-6.615063855274159,0.022852838284391,-6.662529180924566,-6.571117827787003
FC(F)(F)c1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,DRR-IMP-dff87f5e-6,4.818156412055227,0.01574212293714461,-6.578869572156441,0.02149481352103925,-6.62341610602403,-6.537436851939873
ClCC(=O)N1CCN(CC1)S(=O)(=O)c1c(Cl)cccc1Cl,DRR-IMP-dff87f5e-4,6.507239610973163,0.009082186532589187,-8.885199444386936,0.012401116841786568,-8.910520203811517,-8.86091573644437
BrC1=CC=C2C(=C1)N(CC21CCNCC1)C(=O)CN1C=NC=CC1=O,SHA-LIV-041af2c0-4,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
BrC1=CC=C2C(=C1)N(CC21CCNCC1)C(=O)CN1C=NC=N1,SHA-LIV-041af2c0-3,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC1=CN=CC(NC(=O)N2CC3(CCNCC3)C3=CC=C(Br)C=C23)=C1,SHA-LIV-041af2c0-2,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC1=CC=NC=C1NC(=O)N1CC2(CCNCC2)C2=CC=C(Br)C=C12,SHA-LIV-041af2c0-1,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(NNC1=NC2=CC=CC=C2S1)C1=CC(=O)NC2=CC=CC=C12,ALP-UNI-ed5cdfd2-8,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(NCC1=NC2=CC=CC=C2N1)C1=CC(=O)NC2=CC=CC=C12,ALP-UNI-ed5cdfd2-7,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
FC1=C(F)C=C2N=C(NNC(=O)C3=CC(=O)NC4=CC=CC=C34)NC2=C1,ALP-UNI-ed5cdfd2-6,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN1C(NNC(=O)C2=CC(=O)NC3=CC=CC=C23)=NC2=CC=CC=C12,ALP-UNI-ed5cdfd2-5,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(NNC1=NC2=CC=CC=C2O1)C1=CC(=O)NC2=CC=CC=C12,ALP-UNI-ed5cdfd2-4,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
FC1=CC=C2NC(=O)C=C(C(=O)NNC3=NC4=CC=CC=C4N3)C2=C1,ALP-UNI-ed5cdfd2-3,4.13608262304214,0.05250944714584227,-5.647543539386665,0.07169812985194947,-5.79092148900078,-5.5041289695929825
FC1=CC=C2C(NC(=O)C=C2C(=O)NNC2=NC3=CC=CC=C3N2)=C1,ALP-UNI-ed5cdfd2-2,4.019088062223156,0.07621975295872441,-5.487795309886682,0.10407296290398745,-5.695685265247286,-5.279393413631336
COC1=CC=C2C(NC(=O)C=C2C(=O)NNC2=NC3=CC=CC=C3N2)=C1,ALP-UNI-ed5cdfd2-1,4.712198270069774,0.05748356319088588,-6.434190832693731,0.07848995184744043,-6.590690561592626,-6.276730754202864
O=C(CN1C[C@@]2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O)NCC1CC1,MIK-ENA-93ef1e28-1,4.041914151478915,0.03171830909637474,-5.518962804507717,0.04330922468027192,-5.606036171950492,-5.432799273229404
O=C(CN1C[C@]2(CCN(c3cncc4ccc(Cl)cc34)C2=O)c2cc(Cl)ccc2C1=O)NCC1CC1,MIK-ENA-434a856c-1,7.111820506081675,0.01628146143474707,-9.71071412564235,0.022231244082340985,-9.755309627979116,-9.666384651649754
O=C(O)c1cc(S(=O)(=O)Nc2ccc3oc(=O)[nH]c3c2)ccc1F,WIL-UNI-1faa9b10-57,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(CNC(=O)c1ccc(F)cc1)Nc1ccc2[nH]c(=O)[nH]c2c1,WIL-UNI-1faa9b10-56,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1cc(C(=O)NCC2CCCN2C(=O)c2ccncc2)c[nH]1,WIL-UNI-1faa9b10-55,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN(CCNC(=O)c1ccon1)C(=O)c1ccc(C(N)=O)nc1,WIL-UNI-1faa9b10-54,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=S(=O)(NCC(O)c1ccc(F)cc1)c1c[nH]c2nccc(Cl)c12,WIL-UNI-1faa9b10-53,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Cc1ccc(NC(=O)C(=O)NCC(O)c2cccc(F)c2)cc1F,WIL-UNI-1faa9b10-52,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1ccc(F)c(NC(=O)C(=O)NCc2ccccc2)c1,WIL-UNI-1faa9b10-51,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN(CCNC(=O)c1cnco1)C(=O)c1c[nH]c(C(N)=O)c1,WIL-UNI-1faa9b10-50,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(NC(=O)NCc1cc(S(N)(=O)=O)ccc1F)c1ccccc1Cl,WIL-UNI-1faa9b10-49,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN(CCNC(=O)c1cocn1)C(=O)c1ccc2oc(=O)[nH]c2c1,WIL-UNI-1faa9b10-48,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1cccc(NC(=O)NCc2noc3ccc(F)cc23)c1,WIL-UNI-1faa9b10-47,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1cccc(NC(=O)NCC(O)c2c(F)cccc2F)c1,WIL-UNI-1faa9b10-46,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN(C)C(CNS(=O)(=O)c1cc(F)c(F)cc1F)c1cccc(F)c1,WIL-UNI-1faa9b10-45,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COc1ccc(C(N)=O)cc1S(=O)(=O)NC(=O)c1cccc(F)c1,WIL-UNI-1faa9b10-44,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CN(CCNC(=O)c1cocn1)C(=O)c1c[nH]c(C(N)=O)c1,WIL-UNI-1faa9b10-43,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1cc(C(=O)NC(CO)c2ccc(F)cc2)ccc1F,WIL-UNI-1faa9b10-42,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Cc1cc(C(=O)NCC2CCN2C(=O)c2cc(C(N)=O)ccn2)no1,WIL-UNI-1faa9b10-41,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COC(=O)NCC(=O)N1CCC(N(C)C(=O)CN(C)C(C)=O)C1,WIL-UNI-1faa9b10-40,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1c[nH]c(C(=O)NC2CCN(C(=O)c3ccns3)C2)c1,WIL-UNI-1faa9b10-39,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1cccc(CNCC(O)COc2ccc(F)cc2)c1,WIL-UNI-1faa9b10-38,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1cc(CNC(=O)C(=O)Nc2cc(F)ccc2F)on1,WIL-UNI-1faa9b10-37,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1cccc(NC(=O)NC2COc3ccc(F)cc3C2)c1,WIL-UNI-1faa9b10-36,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1cccc(NC(=O)NC2CCc3ccc(F)cc32)c1,WIL-UNI-1faa9b10-35,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COc1ccc(F)cc1NC(=O)NC(C(N)=O)c1ccc(F)cc1,WIL-UNI-1faa9b10-34,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1ccc(Cl)c(C(=O)NCc2ccc(F)c(F)c2)c1,WIL-UNI-1faa9b10-33,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COC(=O)N1CCN(C(=O)C(=O)NC2CCC(=O)N(C)C2)CC1,WIL-UNI-1faa9b10-32,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COC(=O)c1cc(NC(=O)NC(CO)c2cccc(F)c2)ccc1Cl,WIL-UNI-1faa9b10-31,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1cc(NC(=O)NC(CCO)c2ccccc2F)ccc1F,WIL-UNI-1faa9b10-30,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=S(=O)(NC(CO)Cc1c[nH]c2ccccc12)c1ccc(F)cc1F,WIL-UNI-1faa9b10-29,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1cc(NC(=O)C(=O)NCc2ccccc2F)ccc1F,WIL-UNI-1faa9b10-28,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1ccc(F)c(CNS(=O)(=O)c2ccccc2F)c1,WIL-UNI-1faa9b10-27,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COc1nscc1NC(=O)NC(CO)c1ccc(F)cc1F,WIL-UNI-1faa9b10-26,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1cc(C(=O)NCc2c(F)cccc2Cl)ccc1F,WIL-UNI-1faa9b10-25,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(NC(=O)Nc1cc(F)cc(S(N)(=O)=O)c1)c1ccc(Cl)cc1,WIL-UNI-1faa9b10-24,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(=O)Nc1cccc(CNC(=O)C(=O)Nc2cccc(F)c2)c1,WIL-UNI-1faa9b10-23,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CSc1ccccc1S(=O)(=O)NCc1cc(S(N)(=O)=O)ccc1F,WIL-UNI-1faa9b10-22,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CS(=O)(=O)Nc1cc(C(=O)NNc2ccc(F)c(F)c2)ccc1Cl,WIL-UNI-1faa9b10-21,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Nc1c(NS(=O)(=O)c2ccc(F)cc2)cccc1S(N)(=O)=O,WIL-UNI-1faa9b10-20,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(CCNS(=O)(=O)c1ccccc1F)NNc1ccc(F)cc1,WIL-UNI-1faa9b10-19,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NC(=O)c1ccc(S(=O)(=O)NCC(O)c2c(F)cccc2F)cc1,WIL-UNI-1faa9b10-18,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(NCC(O)c1cccc(F)c1)C(=O)Nc1cc(Br)ccc1F,WIL-UNI-1faa9b10-17,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1cccc(NC(=O)COC(=O)c2ccc(F)cc2)c1,WIL-UNI-1faa9b10-16,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1ccc(F)c(C(=O)NCC(O)c2cccc(F)c2)c1,WIL-UNI-1faa9b10-15,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Nc1cc(F)c(F)cc1C(=O)NCC(=O)Nc1ccc(F)c(F)c1F,WIL-UNI-1faa9b10-14,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC(O)(CNC(=O)c1cc(S(N)(=O)=O)ccc1F)c1ccccc1,WIL-UNI-1faa9b10-13,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(NCc1nnc2c(=O)[nH]ccn12)Nc1cccc(F)c1,WIL-UNI-1faa9b10-12,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CS(=O)(=O)c1cccc(NC(=O)NC(CO)c2cccc(F)c2)c1,WIL-UNI-1faa9b10-11,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
NS(=O)(=O)c1cc(Cl)c(F)c(C(=O)NNc2ccc(Cl)c(F)c2)c1,WIL-UNI-1faa9b10-10,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COc1ccc(F)cc1NC(=O)NC(CO)c1cccc(F)c1,WIL-UNI-1faa9b10-9,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(CNC(=O)C(=O)Nc1ccc(F)c(Cl)c1)Nc1cccnc1,WIL-UNI-1faa9b10-8,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CS(=O)(=O)Nc1cccc(C(=O)NCC(O)c2cccc(F)c2)c1,WIL-UNI-1faa9b10-7,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(CNS(=O)(=O)c1cccc(F)c1)NC(CO)c1cccc(F)c1,WIL-UNI-1faa9b10-6,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(CNS(=O)(=O)c1ccc(F)cc1)NNc1ccc(F)cc1F,WIL-UNI-1faa9b10-5,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
O=C(Nc1cc(F)ccc1F)C(=O)NC(CO)c1ccccc1,WIL-UNI-1faa9b10-4,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
Nc1ncncc1CNC(=O)C(=O)Nc1ccc(F)c(F)c1,WIL-UNI-1faa9b10-3,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CS(=O)(=O)Nc1cccc(NC(=O)C(=O)Nc2ccccc2F)c1,WIL-UNI-1faa9b10-2,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
COc1c(Cl)cccc1NC(=O)C(=O)NCC(O)c1ccc(F)cc1,WIL-UNI-1faa9b10-1,4.0,0.0021715447962732393,-5.461731840581876,0.0029650988392638587,-5.4558312943859475,-5.4676916897430035
CC[C@@H]1CN(C(=O)[C@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-0547b12c-1,5.051098239029787,0.018188767470769474,-6.896936020504008,0.02483554260901038,-6.947019697911772,-6.84767752747573
CC[C@@H]1CN(C(=O)[C@@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-edcfce18-1,6.679853713888946,0.014012197922921077,-9.120892429894088,0.01913271688803832,-9.158974648385525,-9.082443780833371
CC[C@H]1CN(C(=O)[C@@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-e143773d-1,8.226213555018807,0.008046170842850309,-11.232343125218113,0.01098650687178926,-11.25472313971194,-11.210777112224783
CC[C@H]1CN(C(=O)[C@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-be04d1d4-1,5.573488738635425,0.031234684152074976,-7.610225226732405,0.04264886724097651,-7.69610997882433,-7.5255145098604235
C[C@@H]1CN(C(=O)[C@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-2c0ad173-1,4.892790030352131,0.021957588789034643,-6.680776774513951,0.029981615457868538,-6.73915173769221,-6.619225275860736
C[C@@H]1CN(C(=O)[C@@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-623fe2a6-1,6.042871802323187,0.012576279577848792,-8.251136332825736,0.017172066651599087,-8.285493470229722,-8.216805203623327
C[C@H]1CN(C(=O)[C@@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-17e27e9c-1,7.982966660701219,0.012430919444569088,-10.900205798263856,0.016973587134527842,-10.9348390930779,-10.866944744539788
C[C@H]1CN(C(=O)[C@]11CN(Cc2ccc(Cl)cc12)S(=O)(=O)CC1(CC1)C#N)c1cncc2ccccc12,MIK-ENA-99706bb8-1,5.886056647693163,0.015057357484411282,-8.037015752043592,0.02055981220190823,-8.079559887624885,-7.997320638817253
CC(C)(C)NCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,MAT-POS-1a788f51-4,6.73754891026957,0.012438906700357855,-9.199671352674258,0.016984493196842934,-9.23299472577204,-9.165056752984668
CC(C)NCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,MAT-POS-1a788f51-3,6.889410289700751,0.015958388551617464,-9.407027885522751,0.021790109719186598,-9.449914037839468,-9.362753598962723
COCCOc1ccc2cncc(N3CCC4(CN(S(=O)(=O)CC5(C#N)CC5)Cc5ccc(Cl)cc54)C3=O)c2c1,MAT-POS-1a788f51-2,6.774690718274137,0.008430843062687376,-9.250386001523088,0.011511750999607117,-9.275623852873435,-9.229576848875007
N#CC1(CS(=O)(=O)N2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccc(OCCO)cc45)C3=O)C2)CC1,MAT-POS-1a788f51-1,7.1605219526258015,0.010048657663819682,-9.777212685960462,0.013720768379397763,-9.804431379287552,-9.749548305769961
O=C(CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1)NCC1CC(F)(F)C1,MAT-POS-e75f6e44-21,7.072116589669293,0.014737928544783951,-9.656501089526023,0.020123653399316755,-9.697063906568472,-9.616569292971205
O=C(CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1)NCC1CS(=O)(=O)C1,MAT-POS-e75f6e44-20,6.94692155651658,0.01062455740522883,-9.485555664812804,0.014507120868057066,-9.51790914247331,-9.459880659001083
CC1(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)CCC1,MAT-POS-e75f6e44-19,7.17134010346468,0.011116565299794656,-9.791984145683694,0.015178924663949022,-9.822678972876936,-9.76196327422114
O=C(CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1)NCC1CC(F)C1,MAT-POS-e75f6e44-18,7.020451625295905,0.008079920802859686,-9.585956044285858,0.011032590179589656,-9.608120930897769,-9.56399057017941
O=C(CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1)NCC1(O)CCC1,MAT-POS-e75f6e44-17,6.73754891026957,0.010687995105237436,-9.199671352674258,0.014593740794564635,-9.229576848875007,-9.171201885696748
CN1CC(CNC(=O)CN2Cc3ccc(Cl)cc3C3(CCN(c4cncc5ccccc45)C3=O)C2)C1,MAT-POS-e75f6e44-16,6.681936665037238,0.0182687679749185,-9.12373656004634,0.024944777934203712,-9.17429849847757,-9.074519386740755
O=C(CN1Cc2ccc(Cl)cc2C2(CCN(c3cncc4ccccc34)C2=O)C1)NCC1(F)CCC1,MAT-POS-e75f6e44-15,6.841637507904751,0.020346447824664438,-9.341797354660654,0.027781710481676904,-9.397904628650938,-9.286777786724231
